Side Panel from a Sarcophagus,Unidentified Artist,12th–13th century,"1994.370a, b",Limestone,North China,https://images.metmuseum.org/CRDImages/as/mobile-large/1994_370a_O1.jpg,The Metropolitan Museum of Art
Bowl (one of a pair),Unidentified Artist,1916,69.250.1,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/192228.jpg,The Metropolitan Museum of Art
"Figure, possibly the God of Wealth in His Military Aspect",Unidentified Artist,late 17th–early 18th century,61.200.12,Porcelain painted in famille verte enamels on the biscuit,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-14607-068.jpg,The Metropolitan Museum of Art
Oracle bone fragment,Unidentified Artist,Unknown Date,23.23.9,Inscribed bone,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-23_23_9_002.jpg,The Metropolitan Museum of Art
Page from the Ten Bamboo Studio Manual of Painting and Calligraphy,Hu Zhengyan,first edition printed in 1633,CP105,Individual leaf from a printed book; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-26869-001.jpg,The Metropolitan Museum of Art
Bottle,Unidentified Artist,Unknown Date,50.145.285,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/50_145_285_S3_sf.jpg,The Metropolitan Museum of Art
Jar,Unidentified Artist,Unknown Date,17.26.3,Porcelain painted in underglaze blue,China,https://images.metmuseum.org/CRDImages/as/mobile-large/17_26_3_O1_sf.jpg,The Metropolitan Museum of Art
Tray,Unidentified Artist,17th century,26.264.3,Lacquer,China,https://images.metmuseum.org/CRDImages/as/mobile-large/26_264_3_O1.JPG,The Metropolitan Museum of Art
Girdle ornament,Unidentified Artist,Unknown Date,13.40.25,Jade,China,https://images.metmuseum.org/CRDImages/as/mobile-large/13_40_25_15187.JPG,The Metropolitan Museum of Art
Girdle ring,Unidentified Artist,Unknown Date,13.40.54,Jade,China,https://images.metmuseum.org/CRDImages/as/mobile-large/13_40_54_15209.jpg,The Metropolitan Museum of Art
Woman’s Festival Robe,Unidentified Artist,late 19th century,30.75.99,Silk tapestry (kesi),China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP275974.jpg,The Metropolitan Museum of Art
One hundred water buffalo,Unidentified artist,13th century,18.124.4,Handscroll; ink on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP166571.jpg,The Metropolitan Museum of Art
Sacrificial Wine Vessel (Zun),Unidentified Artist,Unknown Date,13.220.39,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP151444.jpg,The Metropolitan Museum of Art
"Pouring Vessel (Kendi) with Flowers and Birds

",Unidentified Artist,late 16th–early 17th century,79.2.166,"Porcelain with applied decoration painted with cobalt blue under transparent glaze (Jingdezhen ware)

",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP264298.jpg,The Metropolitan Museum of Art
Piece,Unidentified Artist,18th century,20.148.342,Silk / Compound weave,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP15821.jpg,The Metropolitan Museum of Art
Fragment,Unidentified Artist,Unknown Date,02.18.71,Nephrite,"China, Turkestan",https://images.metmuseum.org/CRDImages/as/mobile-large/02_18_71 Fragment.JPG,The Metropolitan Museum of Art
Coin,Unidentified Artist,Unknown Date,24.13.22,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP167675.jpg,The Metropolitan Museum of Art
Meiping vase with dragon,Unidentified Artist,14th century,17.120.161,Stoneware with incised decoration under celadon glaze (Longquan ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/17_120_161_02.JPG,The Metropolitan Museum of Art
Vase,Unidentified Artist,Unknown Date,14.40.109,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/14_40_109_S1_sf.jpg,The Metropolitan Museum of Art
Page from Shi Zhu Zhai,Unidentified Artist,Unknown Date,CP110,Polychrome woodblock print; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-CP110_001.jpg,The Metropolitan Museum of Art
Lion,Unidentified Artist,Unknown Date,18.33.2,Gilt bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/38331.jpg,The Metropolitan Museum of Art
Landscape,Wang Chen,dated 1788,1989.363.163,Folding fan mounted as an album leaf; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153896.jpg,The Metropolitan Museum of Art
Covered jar with plum blossoms,Unidentified Artist,late 17th–early 18th century,"14.40.258a, b",Porcelain painted in underglaze cobalt blue (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-14_40_258ab_whs-002.jpg,The Metropolitan Museum of Art
Ceremonial Blade,Unidentified Artist,2nd millennium BCE,50.145.140,Jade (nephrite),China,https://images.metmuseum.org/CRDImages/as/mobile-large/149672.jpg,The Metropolitan Museum of Art
Ganesha,Unidentified Artist,6th–7th century,30.32.24,Stucco with traces of color,"China, Xinjiang, Pialma (75 km west of Khotan)",https://images.metmuseum.org/CRDImages/as/mobile-large/LC-30_32_24_001.jpg,The Metropolitan Museum of Art
Mirror with twelve-point design,Unidentified Artist,3rd century BCE,32.165,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-32_165_002.jpg,The Metropolitan Museum of Art
Piece,Unidentified Artist,18th century,20.148.421,Silk / Compound weave,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP15899.jpg,The Metropolitan Museum of Art
Bottle vase with floral scrolls,Unidentified Artist,early 18th century,14.40.295,Soft-paste porcelain painted in underglaze cobalt blue (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-14_40_295_whs-001.jpg,The Metropolitan Museum of Art
Natural Picture,Jian Guzhai,late 19th–early 20th century,30.76.237,Ink,China,https://images.metmuseum.org/CRDImages/as/mobile-large/30_76_237_F.JPG,The Metropolitan Museum of Art
Mirror,Unidentified Artist,19th century,44.136.23,"Glass, silk, metallic thread",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP14266.jpg,The Metropolitan Museum of Art
Hair Ornament,Unidentified Artist,Unknown Date,25.186.7,Silver,China,https://images.metmuseum.org/CRDImages/as/mobile-large/25_186_7.JPG,The Metropolitan Museum of Art
Vase,Unidentified Artist,Unknown Date,1974.369.3,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/1974_369_3_205577.jpg,The Metropolitan Museum of Art
Snuff bottle with stopper,Unidentified Artist,18th–19th century,"02.18.961a, b","Agate, jadeite",China,https://images.metmuseum.org/CRDImages/as/mobile-large/02_18_961.JPG,The Metropolitan Museum of Art
Vase,Unidentified Artist,19th century,79.2.1357,Porcelain with turqoise glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/29479.jpg,The Metropolitan Museum of Art
Statuette of Standing Figure,Unidentified Artist,Unknown Date,44.62,Lacquered wood,China,https://images.metmuseum.org/CRDImages/as/mobile-large/44_62.JPG,The Metropolitan Museum of Art
Plum Blossoms,Wen Zhi,dated 1670,13.100.91,Folding fan mounted as an album leaf; ink and color on gold paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153824.jpg,The Metropolitan Museum of Art
Belt hook,Unidentified Artist,5th–3rd century BCE,66.178,Gilt bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP167743.jpg,The Metropolitan Museum of Art
"""Plaque from a Tantric Ritual Apron"": Kirtimukha",Unidentified Artist,17th century,1991.409.4,Bone,Tibet,https://images.metmuseum.org/CRDImages/as/mobile-large/1991_409_1-23.JPG,The Metropolitan Museum of Art
Seated Musician,Unidentified Artist,Unknown Date,2006.156,White marble,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP140157.jpg,The Metropolitan Museum of Art
Figure with Removable Head,Unidentified Artist,Unknown Date,"55.195.2a, b",Pottery,China,https://images.metmuseum.org/CRDImages/as/mobile-large/185589.jpg,The Metropolitan Museum of Art
Covered Jar,Unidentified Artist,Unknown Date,"14.40.196a, b",Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/23513.jpg,The Metropolitan Museum of Art
Fragment,Unidentified Artist,Unknown Date,02.18.58,Jadeite,Tibet,https://images.metmuseum.org/CRDImages/as/mobile-large/83415.jpg,The Metropolitan Museum of Art
Statuette,Unidentified Artist,18th century or earlier,30.76.185,Painted wood,China,https://images.metmuseum.org/CRDImages/as/mobile-large/30_76_185.JPG,The Metropolitan Museum of Art
Hat,Unidentified Artist,19th century,1987.318a–g,"(a) silk, feathers, glass, metal, stone
(b, c) metal, feathers, paint, glass
(d–f) paper, silk",China,https://images.metmuseum.org/CRDImages/as/mobile-large/1987.318a_F.jpg,The Metropolitan Museum of Art
Landscape Painting of Figure in Woodland Setting,Unidentified artist,Unknown Date,46.63.2,Album leaf; color on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP154516.jpg,The Metropolitan Museum of Art
Knife-Spoon,Unidentified Artist,first half of the 1st millennium BCE,2003.66.5,Bronze,Northeast China,https://images.metmuseum.org/CRDImages/as/mobile-large/2003_66_5_O2.jpg,The Metropolitan Museum of Art
Fitting,Unidentified Artist,Unknown Date,24.64.1,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/24_64_1_56098.jpg,The Metropolitan Museum of Art
Barrel-Shaped Jar,Unidentified Artist,Unknown Date,1991.253.55,Porcelain painted in underglaze blue and overglaze polychrome enamels,China,https://images.metmuseum.org/CRDImages/as/mobile-large/1991_253_55.jpg,The Metropolitan Museum of Art
Plaque in the shape of a fish,Unidentified Artist,Unknown Date,24.51.18,Jade (nephrite),China,https://images.metmuseum.org/CRDImages/as/mobile-large/56345.jpg,The Metropolitan Museum of Art
Incense holder with lions,Unidentified Artist,19th century,79.2.532,Porcelain with reticular decoration (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/28403.jpg,The Metropolitan Museum of Art
Vase with lotus scrolls,Unidentified Artist,15th–16th century,14.40.917,"Cloisonné enamel, gilt bronze mounts",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP228557.jpg,The Metropolitan Museum of Art
Censer,Unidentified Artist,8th–9th century,21.146,Silver,China,https://images.metmuseum.org/CRDImages/as/mobile-large/21_146_183321.jpg,The Metropolitan Museum of Art
Bridge in Snow,Unidentified artist,late 10th century,13.100.116,Fan mounted as an album leaf; ink and color on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153548.jpg,The Metropolitan Museum of Art
Paperweight,Unidentified Artist,Unknown Date,02.18.546,Nephrite,China,https://images.metmuseum.org/CRDImages/as/mobile-large/14733.jpg,The Metropolitan Museum of Art
Garment Plaque with Animal Motif,Unidentified Artist,5th–4th century BCE,2002.201.60,Bronze,Northwest China,https://images.metmuseum.org/CRDImages/as/mobile-large/2002_201_60_O1.jpg,The Metropolitan Museum of Art
Tubular Bowdrill for Carving Jade,Unidentified Artist,20th century,1981.296.11,"Wood, metal",China,https://images.metmuseum.org/CRDImages/as/mobile-large/1981_296_11_O1.jpg,The Metropolitan Museum of Art
Bird on a Flowering Branch,Unidentified Artist,19th century,CP2,Polychrome woodblock print; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/CP2.jpg,The Metropolitan Museum of Art
Wine Vessel with Daoist Immortals,Unidentified Artist,Unknown Date,22.142.1a–c,Porcelain painted in underglaze cobalt blue and copper red,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP225462.jpg,The Metropolitan Museum of Art
Wine container (zun),Unidentified Artist,ca. 11th–10th century BCE,1977.442,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP151451.jpg,The Metropolitan Museum of Art
Bowl,Unidentified Artist,Unknown Date,17.118.30,Pottery (Ding ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/17_118_30_S1_sf.jpg,The Metropolitan Museum of Art
Three sweetmeat dishes with boys at play,Unidentified Artist,late 17th–early 18th century,19.122a–c,Porcelain painted with polychrome enamels on biscuit (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/44115.jpg,The Metropolitan Museum of Art
Mirror,Unidentified Artist,Unknown Date,12.37.157,Bronze and silver,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-12_37_157_001.jpg,The Metropolitan Museum of Art
Appliqué in the Form of a Dragon,Unidentified Artist,13th–11th century BCE,1985.214.39,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP167767.jpg,The Metropolitan Museum of Art
Mirror with quatrefoil design,Unidentified Artist,2nd century,17.118.91,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-17_118_91_001.jpg,The Metropolitan Museum of Art
Teapot,Unidentified Artist,Unknown Date,"24.80.209a, b",Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/24_80_209ab_O1_sf.jpg,The Metropolitan Museum of Art
Writer&#39;s Water Bottle,Unidentified Artist,Unknown Date,14.40.368,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/14_40_368_O1_sf.jpg,The Metropolitan Museum of Art
Rank Badge with Manchurian Crane,Unidentified Artist,early 19th century,30.75.1004,Silk on canvas,China,https://images.metmuseum.org/CRDImages/as/mobile-large/79968.jpg,The Metropolitan Museum of Art
Zodiac Figure: Rat,Unidentified Artist,18th century,1992.100.1,Porcelain painted in enamels on the biscuit,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-18675-001.jpg,The Metropolitan Museum of Art
Thumb ring,Unidentified Artist,Unknown Date,02.18.509,Jadeite,China,https://images.metmuseum.org/CRDImages/as/mobile-large/02_18_509_33014.jpg,The Metropolitan Museum of Art
Strap-Crossing in the Shape of Camel&#39;s Head,Unidentified Artist,4th–3rd century BCE,2002.201.85,Tinned bronze,Northwest China,https://images.metmuseum.org/CRDImages/as/mobile-large/2002_201_85.JPG,The Metropolitan Museum of Art
Pillow with landscapes featuring Daoist figures and a tiger,Zhang family workshop,13th–14th century,2009.428,"Stoneware with painted decoration over white slip under clear glaze (Cizhou ware)

",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-14610-015.jpg,The Metropolitan Museum of Art
Snuff Bottle,Unidentified Artist,Unknown Date,"21.175.182a, b",White and brown nephrite with rose quartz stopper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/21_175_182ab_O1.jpg,The Metropolitan Museum of Art
Wild Geese,Unidentified artist,Unknown Date,14.76.5,Hanging scroll; color on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/14.76.5.JPG,The Metropolitan Museum of Art
Bowl,Unidentified Artist,9th century,1980.365,"Stoneware with white slip and glaze

",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP342523.jpg,The Metropolitan Museum of Art
Incense Burner in the Shape of a Dog,Unidentified Artist,first half of the 19th century,"79.2.1006a, b",Porcelain painted in underglaze blue,China,https://images.metmuseum.org/CRDImages/as/mobile-large/79_2_1006a_S2_sf.jpg,The Metropolitan Museum of Art
"Manjusri riding a lion
",Unidentified Artist,Unknown Date,21.175.118,Soapstone,China,https://images.metmuseum.org/CRDImages/as/mobile-large/21_175_118_O1_sf.jpg,The Metropolitan Museum of Art
Par nirvana (death and transcendence of the Buddha) and attendant arhats,Qiao Bin,dated 1503,25.227.6,Earthenware with polychrome glaze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP236392.jpg,The Metropolitan Museum of Art
Sceptre,Unidentified Artist,Unknown Date,02.18.734,Jadeite,China,https://images.metmuseum.org/CRDImages/as/mobile-large/84423.jpg,The Metropolitan Museum of Art
