Title,Artist,Creation_Date,Accession_Number,Art_Type,Culture,Image
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.318,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_18
Ornament in the form of a tortoise shell,,1368-1644,F1916.513,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_25
Hinged cosmetic box in the form of a clamâs shell with birds and floral scrolls,,late 7th-early 8th century,F1930.50a-b,Container,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8085_13
Garment hook (<em>daigou</em>) with interlace,,5th-4th century BCE,F1949.24,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6748_04
Incense Burner,,7th-8th century,S1987.15,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6205_12
Bracelet,,ca. 1600-1050 BCE,F1916.387,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5789_03
Disk (<em>bi</em> ç§) with incised glyph,,ca. 3300-2250 BCE,F1917.79,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.79_001-000001
Ornament,,206 BCE-220 CE,F1913.117,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_13
Garment hook (<em>daigou</em>),,770 BCE-220 CE,F1916.207,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_17
Chariot fitting: arch cap,,1050-221 BCE,F1916.471,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_09
Bracelet,,ca. 1600-ca. 1050 BCE,F1918.21,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.21_001
Mask,,206 BCE-220 CE,F1913.99,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_09
Palace and gardens,,16th-17th century,F1911.155f,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8142_09
Guan Yu and Zhou Cang,Formerly attributed to Zhao Mengfu è¶å­é « (1254-1322),1368-1644,F1911.536,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8242_11
Mask,,206 BCE-220 CE,F1911.628,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_11
Pitch-pot,,1368-1644,F1911.67,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7652_12
Seated lion,,1368-1911,F1913.140,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7608_07
"Two male figures, standing",Formerly attributed to Cao Ba (ca. 704-ca. 770),17th century,F1916.34,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_42
Wand with a dragon head,,possibly 475-221 BCE,F1917.276,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_26
Straight chisel (<em>gui</em> å­),,ca. 5000-ca.1700 BCE,F1917.34,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.34_001
Celestial Horses,Formerly attributed to Zhao Mengfu è¶å­é « (1254-1322),17th century,F1909.198,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5917_02
River scene: a man asleep in a boat - ducks swimming by,,1368-1644,F1909.245k,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_09
A blackbird on a branch; autumn leaves,Formerly attributed to Zhao Boju (ca. 1120s-ca.1162),18th century,F1909.249f,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5374_06
Ritual vessel (<em>huo</em>) in the form of a bird,,3rd century BCE,F1911.630a-d,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7357_01
Spring Mists over a Riverside Pavilion,Traditionally attributed to Ni Zan åªç (1306-1374),1368-1644,F1915.26,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8250_26
"Mirror, Huai-style, simple whorl design",,475-221 BCE,FSC-B-530,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8514_09
Awaiting the Ferry,Formerly attributed to Xia Gui å¤çª (active ca. 1195-1230),16th century,F1968.44,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7431_12
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1916.381,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.381_001
Disk (<em>bi</em> ç§) with knobs,,3300-2250 BCE,F1917.50,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.50_002-000002
Scenes from the Lives of Famous Men,Formerly attributed to Liu Songnian (å³)åæ¾å¹´ (ca. 1150-after 1225),17th century,F1909.221,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7480_14
"Landscape: a mountainside, a wide stream and distant hills",,1368-1644,F1909.244d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6050_04
Mountain village,Formerly attributed to Wen Boren æä¼¯ä» (1502-1575),1550-1644,F1909.251i,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7066_09
"Water Buffalo, Calf, and Herdboy",Follower of Li Tang æå (ca. 1050s-after 1130),13th century,F1911.155a,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8142_03
Three hares looking at the moon,,1368-1644,F1916.535,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5221_01
Sword fitting: scabbard ornament,,206 BCE-9 CE,F1917.513,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.513_001
Bowl,,206 BCE-220 CE,F1918.153,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_22
Plaque,,2nd century B.C.E,F1917.277,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5933_06
Chariot shaft fitting in the form of a dragon head,,ca. 4th century BCE,F1932.14a-c,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7493_23
Tube (<em>cong</em> ç®),,ca. 3300-ca. 2250 BCE,F1917.96,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.96_001
Ornament (fragment),,206 BCE-220 CE,F1916.331,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_17
Comb,,475-221 BCE,FSC-W-22,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-W-22
Fitting,,480-221 BCE,F1979.16,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7768_22
"Six-tier tube (<em>cong</em> ç®) with masks, probably recut",,ca. 3300-2250 BCE,F1916.368,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.368_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1918.25,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.25_001
Girdle buckle,,1736-1795,F1913.9a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_02
Tube (cong<em>ç®</em>),,ca. 1600-ca. 771 BCE,F1917.75,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.75_001
One-tier tube (<em>cong</em> ç®) with masks,,ca. 3300-ca. 2250 BCE,F1917.384,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.384_001
Old Scholar Playing the Qin,,1368-1644,F1911.163a,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7271_03
Boats Moored on the Nighttime River,Style of Yuan Jiang (ca. 1694-1743),18th century,F1915.30,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5755_06
Scabbard ornament: slide,,206 BCE-9 CE,F1914.68,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_09
Ring,,ca. 3000-1700 BCE,F1917.58a-d,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.58_001
Disk (<em>bi</em>),,1736-1795,F1919.38,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.38_001
"Tomb vessel with lid (""hill jar"")",,early 1st-early 3rd century,F1902.201a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7359_04
Lady Under a Gnarled Pine Tree,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),16th century,F1903.112,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6541_02
An eagle on a branch,Formerly attributed to Emperor Huizong (1082-1135 (reigned 1101-1125)),18th century,F1909.244b,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6050_02
Ritual wine vessel (<em>hu</em>),,8th century BCE,F1911.59a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_06
"Standing figure of Bodhisattva: both hands missing, and minor injuries",,557-581,F1913.69a-c,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8535_47
Landscape,Traditionally attributed to Tao Cheng (late 15th-early 16th century),17th century,F1915.36f,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8257_06
Ornament in the form of a persimmon receptacle (fragment),,206 BCE-220 CE,F1916.290,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7728_13
"Ritual grain server (<em>gui</em>) with spikes, ribs, and, dragons",,ca. 1050-1000 BCE,F1931.10,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7423_49
Tapered pendant,,ca. 3300-2250 BCE,F1917.144,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.144_001
Ornament in the shape of a coin,,17th-19th century,F1917.473,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_38
"Pendant with dragon head, one of a pair",,20th century,F1918.42,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_40
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1919.25,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.25_001
Mask,,206 BCE-220 CE,F1915.80,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_09
Ornament: reclining chimera,,220-589,F1916.251,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7631_20
Tally in the form of a tiger (fragment),,206 BCE-220 CE,F1916.482a-c,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_08
Winter Landscape,Formerly attributed to Wang Wei (ca. 701-761),15th-18th century,F1916.74,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8250_27
Ladle,,206 BCE-220 CE,F1917.408,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_23
"Oracle bone, inscribed",,ca. 1600 - ca. 1050 BCE,FSC-O-30,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-30_1
"Harvesting knife (<em>hu</em> ç¬), fragment",,ca. 2000-1700 BCE,F1916.160,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.160_001
Seated Buddha with a standing monk,,first half 8th century,F1912.88,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7755_44
Bowl,,220-589,FSC-G-52,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7915_10
"Pendant with dragon heads, interlaced dragons, and mask",,ca. 600-476 BCE,F1916.146,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8239_18
Forked blade (<em>zhang</em> ç),,ca. 2000-1600 BCE,F1916.165,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.165_001
"Ocean Sky, Rising Sun",Formerly attributed to Zhao Boju (ca. 1120s-ca.1162),16th-17th century,F1909.240,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7463_37
Fan mounted as an album leaf,,1368-1644,F1909.245i,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_07
Buddha with a bodhisattva (fragment),,534-550,F1917.237,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7756_37
Spear head,,200 BCE -100 BCE,FSC-B-605,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-B-605_1-000001
Sword fitting: Ornament,,206 BCE-220 CE,F1916.1,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7552_17
Plaque,,5th-4th century BCE,F1916.151,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5418_03
Bestiary of real and imaginary animals,Formerly attributed to Hu Huai (early 10th century),1368-1644,F1911.191,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7452_33
Ritual vessel (<em>huo</em>),,ca. 8th century BCE,F1916.248a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7901_04
Listening to the Sound of Autumn,Formerly attributed to Ma Hezhi é¦¬åä¹ (active mid- to late 12th century),15th-16th century,F1919.136,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-4065_02h
Funerary model of a twin-towered gate,,50 BCE-50 CE,F1923.18,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7757_13
Tomb figure of a woman on horseback,,ca. 700-750,F1952.13,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1952.13_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1919.23,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.23_001
Herding Water Buffalo,Formerly attributed to Dai Song (active late 8th century),16th-17th century,F1911.192,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7452_48
Buddhist altarpiece,,597,F1914.21a-h,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6151_01
Lateral stretcher from the base of a funerary couch with Sogdian musicians and a dancer,,550-577,F1915.109,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8084_07
Palaces on the Shore of a Lake,Follower of Qiu Ying ä»è± (ca. 1494-1552),18th century,F1915.248,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5826_01
Two horses under a tree,,1368-1644,F1916.195,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5787_01
Disk (<em>bi</em>),,4th-3rd century BCE,F1919.29,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5950_06
Blade (fragment),,1600-771 BCE,F1918.30,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7679_05
Ring,,206 BCE-220 CE,F1911.68,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_01
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1913.112,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_06
Mending Clothes in the Early Morning Sun,Formerly attributed to Li Yuanji (active mid- to late 11th century),15th-16th century,F1915.23,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5755_02
Ring,,ca. 3000-ca. 1700 BCE,F1917.390,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.390_001
Tomb figure of a chicken,,early 1st-early 3rd century,F1906.245,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7445_03
Tomb figure of a kneeling ram,,early 8th century,F1909.330,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7369_04
Mule-train in Snowy Mountains,,14th-15th century,F1911.155g,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8142_10
Ornament in the form of a bear,,206 BCE-220 CE,F1916.216,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_02
Manjushri Seated on a Lion,Formerly attributed to Wu Daozi (å³)å³éå­ (active ca. 710-760),1368-1644,F1916.52,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5771_13
Disk (<em>bi</em>),,206 BCE-220 CE,F1917.137,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.137_001
Manjusri and his lion,Formerly attributed to Yang Ting (8th century),1368-1644,F1917.157,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5676_10
Ritual grain server with lid (<em>gui</em>) and water buffalos,,late 11th-early 10th century BCE,F1917.193a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7357_03
Tomb censer,,early 1st-early 3rd century,F1919.185a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5115_07
Treaty at the Bian Bridge,Formerly attributed to Qiu Ying ä»è± (ca. 1494-1552),16th-17th century,F1909.238,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7460_41
Returning Home by Boat in the Autumn Mountains,Formerly attributed to Jing Hao (å³)èæµ© (ca. 870-ca.935),16th century,F1918.37,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8256_14
Serving vessel with lid (<em>dun</em>) and dragons and ducks,,5th century BCE,F1932.13a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7373_14
Forked blade (<em>zhang</em> ç),,ca. 2000-1700 BCE,F1916.162,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.162_001
Bird and Fruit,Wu Zhang (1671-after 1741),1741,F1911.502d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7430_07
Bowl with painted designs,,206 BCE-220 CE,F1916.239,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_16
Tiger-shaped ornament,,206 BCE-220 CE,F1917.323,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7603_20
"Dagger-axe (<em>ge</em> æ), fragment reworked",,ca. 2000-ca. 1400 BCE,F1915.108,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.108_001
Luohan,Formerly attributed to Li Gonglin (å³)æå¬éº (ca. 1049-1106),18th century,F1911.158a-j,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7438_01
The Double Screen: Emperor Li Jing Watching his Brothers Play Weiqi,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),14th century,F1911.195,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8052_07
"Seated Buddha with bodhisattvas, lions, and figures",,possibly 534-557,F1911.408,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7755_24
Ritual wine container (<em>hu</em>) with masks,,ca. late10th-early 9th century BCE,F1913.21,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7359_05
Buddhist tablet,,535-557,F1914.5,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7259_28
Seated lion,,1368-1644,F1914.6,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7607_19
Cong-shaped bead,,ca. 3300-2250 BCE,F1916.761,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.761_001
Sakyamuni on an Elephant,Formerly attributed to Su Hanchen (active early to mid-12th century),16th-17th century,F1906.270,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5609_06
Landscape: cliffs overhanging water - pavilion and pines,,1368-1644,F1909.246i,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6544_09
"Thin plaque cut in arc of circle, of the type <em>huang</em>",,4th-3rd century BCE,F1916.758,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7327_44
